product_id,product_month,ciiquantity_month
2112,2016-03-01,109.7897995
2113,2016-03-01,166.618499756
2114,2016-03-01,116.283184815
2115,2016-03-01,61.2506637574
2116,2016-03-01,72.3856231689
2117,2016-03-01,63.4832504273
2118,2016-03-01,32.9767028809
2119,2016-03-01,45.2027160645
2120,2016-03-01,53.3522033692
2121,2016-03-01,72.2697631836
2122,2016-03-01,70.1741485596
2123,2016-03-01,65.4259590149
2124,2016-03-01,107.506077576
2125,2016-03-01,87.7955169678
2126,2016-03-01,129.041964721
2127,2016-03-01,108.370843506
2128,2016-03-01,71.9622238159
2129,2016-03-01,123.792263794
2130,2016-03-01,53.4550537109
2131,2016-03-01,131.90209961
2132,2016-03-01,172.15567627
2133,2016-03-01,85.2974655152
2134,2016-03-01,236.874853515
2135,2016-03-01,43.2388801575
2136,2016-03-01,478.713793946
2137,2016-03-01,89.1091690063
2138,2016-03-01,155.918612671
2139,2016-03-01,49.1842979431
2140,2016-03-01,79.0438125611
2141,2016-03-01,48.0280960083
2142,2016-03-01,65.8616882324
2143,2016-03-01,177.872738648
2144,2016-03-01,254.564007569
2145,2016-03-01,147.15413208
2146,2016-03-01,64.2519119263
2147,2016-03-01,145.089151001
2148,2016-03-01,136.370001221
2149,2016-03-01,56.7812431335
2150,2016-03-01,109.108500672
2151,2016-03-01,83.1347564698
2152,2016-03-01,71.8779602051
2153,2016-03-01,384.598632813
2154,2016-03-01,313.832293702
2155,2016-03-01,54.2243774414
2156,2016-03-01,427.620568847
2157,2016-03-01,81.5607910157
2158,2016-03-01,76.9041809082
2159,2016-03-01,116.617454529
2160,2016-03-01,76.6641143799
2161,2016-03-01,114.272555542
2162,2016-03-01,130.478294372
2163,2016-03-01,31.9446315765
2164,2016-03-01,276.139282227
2165,2016-03-01,173.544610596
2166,2016-03-01,71.696522522
2167,2016-03-01,41.2120941162
2168,2016-03-01,42.7721115112
2169,2016-03-01,175.94432373
2170,2016-03-01,29.3144115448
2171,2016-03-01,56.8608985901
2172,2016-03-01,120.67203064
2173,2016-03-01,55.7943901062
2174,2016-03-01,25.6469402314
2175,2016-03-01,54.292615509
2176,2016-03-01,86.6576904297
2177,2016-03-01,206.958493042
2178,2016-03-01,174.204150391
2179,2016-03-01,95.1570861817
2180,2016-03-01,42.4220306396
2181,2016-03-01,86.3068328857
2182,2016-03-01,156.372540284
2183,2016-03-01,132.415893555
2184,2016-03-01,52.4945541382
2185,2016-03-01,39.5134117127
2186,2016-03-01,161.735363769
2187,2016-03-01,74.4259353637
2188,2016-03-01,73.287449646
2189,2016-03-01,108.19706726
2190,2016-03-01,66.2063339233
2191,2016-03-01,66.6043670655
2192,2016-03-01,225.975253296
2193,2016-03-01,55.7722259521
2194,2016-03-01,195.556253052
2195,2016-03-01,171.063442993
2196,2016-03-01,114.396627807
2197,2016-03-01,81.189541626
2198,2016-03-01,160.144485474
2199,2016-03-01,67.4066841126
2200,2016-03-01,140.908282471
2201,2016-03-01,125.260752869
2202,2016-03-01,162.226098633
2203,2016-03-01,70.0494842529
2204,2016-03-01,56.2462310791
2205,2016-03-01,60.9539588928
2206,2016-03-01,36.017993927
2207,2016-03-01,97.4371032715
2208,2016-03-01,128.492959595
2209,2016-03-01,97.3139648438
2210,2016-03-01,1418.83940429
2211,2016-03-01,173.202554321
2212,2016-03-01,77.2035171509
2213,2016-03-01,100.122477723
2214,2016-03-01,226.866903686
2215,2016-03-01,39.5511123657
2216,2016-03-01,91.5574462891
2217,2016-03-01,319.593609619
2218,2016-03-01,55.1890464782
2219,2016-03-01,100.960993957
2220,2016-03-01,145.158361816
2221,2016-03-01,449.309692383
2222,2016-03-01,63.9106201172
2223,2016-03-01,100.094015503
2224,2016-03-01,50.1299964905
2225,2016-03-01,151.648416138
2226,2016-03-01,227.511584472
2227,2016-03-01,49.9686630249
2228,2016-03-01,88.0474090576
2229,2016-03-01,91.1421920777
2230,2016-03-01,227.857608032
2231,2016-03-01,94.8724136353
2232,2016-03-01,113.715252685
2233,2016-03-01,138.947994995
2234,2016-03-01,104.3259552
2235,2016-03-01,246.6622406
2236,2016-03-01,65.7840202331
2237,2016-03-01,120.366770935
2238,2016-03-01,63.9691833496
2239,2016-03-01,113.903263855
2240,2016-03-01,77.3823242187
2241,2016-03-01,28.1431972504
2242,2016-03-01,267.13270874
2243,2016-03-01,196.995480347
2244,2016-03-01,136.683004761
2245,2016-03-01,77.7280822754
2246,2016-03-01,132.297819519
2247,2016-03-01,128.297764587
2248,2016-03-01,86.1922409057
2249,2016-03-01,256.148284912
2250,2016-03-01,82.8908569336
2251,2016-03-01,94.048866272
2252,2016-03-01,244.973706055
2253,2016-03-01,118.451318359
2254,2016-03-01,83.1850524902
2255,2016-03-01,55.1074546814
2256,2016-03-01,66.9940338135
2257,2016-03-01,102.02414093
2258,2016-03-01,113.289709473
2259,2016-03-01,163.722073364
2260,2016-03-01,46.2702682495
2261,2016-03-01,208.775460816
2262,2016-03-01,268.535498047
2263,2016-03-01,99.1646652222
2264,2016-03-01,67.4475830079
2265,2016-03-01,66.4649368286
2266,2016-03-01,36.3217216491
2267,2016-03-01,57.6997131348
2268,2016-03-01,131.520074463
2269,2016-03-01,56.4073402405
2270,2016-03-01,42.8120132447
2271,2016-03-01,173.224575806
2272,2016-03-01,106.724430847
2273,2016-03-01,141.583837891
2274,2016-03-01,118.233772278
2275,2016-03-01,373.930493164
2276,2016-03-01,109.103804016
2277,2016-03-01,115.697850037
2278,2016-03-01,100.904501343
2279,2016-03-01,71.8062469482
2280,2016-03-01,37.6174369812
2281,2016-03-01,50.2629516602
2282,2016-03-01,79.3309127808
2283,2016-03-01,60.1650131225
2284,2016-03-01,52.643799591
2285,2016-03-01,116.662026978
2286,2016-03-01,39.7444030762
2287,2016-03-01,225.013742065
2288,2016-03-01,86.6559585571
2289,2016-03-01,68.8229141235
2290,2016-03-01,107.184767151
2291,2016-03-01,122.935488892
2292,2016-03-01,257.161071777
2293,2016-03-01,71.7056503296
2294,2016-03-01,174.835778808
2295,2016-03-01,105.888230896
2296,2016-03-01,70.464855957
2297,2016-03-01,30.0715576172
2298,2016-03-01,172.337249756
2299,2016-03-01,126.681692505
2300,2016-03-01,50.4868759155
2301,2016-03-01,275.209204102
2302,2016-03-01,102.425495911
2303,2016-03-01,104.718202209
2304,2016-03-01,88.8969482422
2305,2016-03-01,67.1744750976
2306,2016-03-01,36.7105476379
2307,2016-03-01,250.318231201
2308,2016-03-01,150.29702301
2309,2016-03-01,61.9094497681
2310,2016-03-01,140.216381836
2311,2016-03-01,82.9398162842
2312,2016-03-01,172.0200531
2313,2016-03-01,222.089282227
2314,2016-03-01,196.833627319
2315,2016-03-01,74.3870010376
2316,2016-03-01,51.8400436401
2317,2016-03-01,58.925693512
2318,2016-03-01,337.228308105
2319,2016-03-01,222.825009155
2320,2016-03-01,73.0833572387
2321,2016-03-01,74.7316299439
2322,2016-03-01,572.504589844
2323,2016-03-01,189.513070679
2324,2016-03-01,221.655078125
2325,2016-03-01,66.8005142212
2326,2016-03-01,41.839529419
2327,2016-03-01,102.983770752
2328,2016-03-01,69.1931869507
2329,2016-03-01,132.876434326
2330,2016-03-01,62.6789398194
2331,2016-03-01,116.713182068
2332,2016-03-01,113.435968018
2333,2016-03-01,71.9681121826
2334,2016-03-01,144.820730591
2335,2016-03-01,34.4641067505
2336,2016-03-01,57.2213256836
2337,2016-03-01,168.284109497
2338,2016-03-01,72.8979736328
2339,2016-03-01,105.738276673
2340,2016-03-01,100.114038086
2341,2016-03-01,87.9735412598
2342,2016-03-01,81.1045196533
2343,2016-03-01,35.7847846985
2344,2016-03-01,34.0350708008
2345,2016-03-01,108.312492371
2346,2016-03-01,166.022424317
2347,2016-03-01,90.6865707398
2348,2016-03-01,63.2789596558
2349,2016-03-01,221.557901001
2350,2016-03-01,104.890013123
2351,2016-03-01,294.994335938
2352,2016-03-01,35.0109107971
2353,2016-03-01,182.936227417
2354,2016-03-01,169.166726685
2355,2016-03-01,100.604924011
2356,2016-03-01,47.9139389038
2357,2016-03-01,62.5239410401
2358,2016-03-01,52.0021797181
2359,2016-03-01,156.997055054
2360,2016-03-01,533.332067871
2361,2016-03-01,151.657861328
2362,2016-03-01,39.8312408448
2363,2016-03-01,65.7962463379
2364,2016-03-01,131.7052948
2365,2016-03-01,53.9533164978
2366,2016-03-01,103.161880493
2367,2016-03-01,93.7082351685
2368,2016-03-01,96.3991210938
2369,2016-03-01,88.6851242065
2370,2016-03-01,67.0606033325
2371,2016-03-01,133.954617309
2372,2016-03-01,82.2306655884
2373,2016-03-01,108.638484192
2374,2016-03-01,138.318179321
2375,2016-03-01,42.4442687988
2376,2016-03-01,63.0181480408
2377,2016-03-01,377.3894104
2378,2016-03-01,76.5558609008
2379,2016-03-01,82.94921875
2380,2016-03-01,87.7447418213
2381,2016-03-01,53.3999732971
2382,2016-03-01,34.7816875457
2383,2016-03-01,78.2622222901
2384,2016-03-01,108.949906921
2385,2016-03-01,120.868301391
2386,2016-03-01,46.6981231689
2387,2016-03-01,161.888876343
2388,2016-03-01,95.888168335
2389,2016-03-01,136.883758545
2390,2016-03-01,228.829949951
2391,2016-03-01,85.2499649048
2392,2016-03-01,140.221337891
2393,2016-03-01,163.436807251
2394,2016-03-01,131.114981079
2395,2016-03-01,41.7325134278
2396,2016-03-01,365.198797607
2397,2016-03-01,201.361560059
2398,2016-03-01,59.8732414246
2399,2016-03-01,89.8469573975
2400,2016-03-01,59.724156189
2401,2016-03-01,59.5818778992
2402,2016-03-01,162.369332885
2403,2016-03-01,47.3693809509
2404,2016-03-01,91.1746932983
2405,2016-03-01,128.099819947
2406,2016-03-01,48.4408531189
2407,2016-03-01,53.3457244873
2408,2016-03-01,95.928163147
2409,2016-03-01,88.7943252563
2410,2016-03-01,123.316387939
2411,2016-03-01,34.8948280334
2412,2016-03-01,69.4480697632
2413,2016-03-01,56.6094375611
2414,2016-03-01,141.29546814
2415,2016-03-01,45.2542579651
2416,2016-03-01,49.1957107544
2417,2016-03-01,70.5310409546
2418,2016-03-01,96.0512939453
2419,2016-03-01,152.204000855
2420,2016-03-01,39.1757980346
2421,2016-03-01,66.2200805664
2422,2016-03-01,60.5227401734
2423,2016-03-01,110.697137451
2424,2016-03-01,99.7479370116
2425,2016-03-01,26.4580501556
2426,2016-03-01,73.1926940918
2427,2016-03-01,59.1107383728
2428,2016-03-01,106.684736633
2429,2016-03-01,33.4694015503
2430,2016-03-01,53.5241165161
2431,2016-03-01,48.2607368469
2432,2016-03-01,128.442929077
2433,2016-03-01,42.5889282227
2434,2016-03-01,92.3761901855
2435,2016-03-01,34.655355072
2436,2016-03-01,135.229986572
2437,2016-03-01,66.4403945923
2438,2016-03-01,76.8799316406
2439,2016-03-01,110.169749451
2440,2016-03-01,46.9751594543
2441,2016-03-01,171.740933228
2442,2016-03-01,41.0942466736
2443,2016-03-01,46.8657829285
2444,2016-03-01,51.728175354
2445,2016-03-01,35.6421890259
2446,2016-03-01,71.6268218994
2447,2016-03-01,179.133908081
2448,2016-03-01,194.233282471
2449,2016-03-01,39.6425140381
2450,2016-03-01,156.160314942
2451,2016-03-01,118.108140564
2452,2016-03-01,67.4605331421
2453,2016-03-01,29.988168335
2454,2016-03-01,29.0803195954
2455,2016-03-01,108.737278747
2456,2016-03-01,97.2449951171
2457,2016-03-01,38.9807769776
2458,2016-03-01,287.748468018
2459,2016-03-01,102.656419373
2460,2016-03-01,63.8598060608
2461,2016-03-01,38.940247345
2462,2016-03-01,109.991992188
2463,2016-03-01,114.559745788
2464,2016-03-01,137.344487
2465,2016-03-01,44.4751419068
2466,2016-03-01,143.405044556
2467,2016-03-01,60.1309623718
2468,2016-03-01,52.314691925
2469,2016-03-01,45.502632904
2470,2016-03-01,37.7942016602
2471,2016-03-01,58.5103607178
2472,2016-03-01,58.3112869263
2473,2016-03-01,122.048461914
2474,2016-03-01,111.605822754
2475,2016-03-01,26.4631282806
2476,2016-03-01,21.5164066314
2477,2016-03-01,34.5613990784
2478,2016-03-01,41.7573135376
2479,2016-03-01,63.6674964905
2480,2016-03-01,171.380868531
2481,2016-03-01,94.8763458252
2482,2016-03-01,39.2180557251
2483,2016-03-01,115.049287415
2484,2016-03-01,95.8577514649
2485,2016-03-01,36.2935653687
2486,2016-03-01,102.409858704
2487,2016-03-01,26.3681118011
2488,2016-03-01,77.8446121216
2489,2016-03-01,166.2332901
2490,2016-03-01,152.668154907
2491,2016-03-01,56.0790618896
2492,2016-03-01,48.0700996399
2493,2016-03-01,27.3065376282
2494,2016-03-01,48.8007591247
2495,2016-03-01,51.6446914673
2496,2016-03-01,52.4343856812
2497,2016-03-01,87.4195022583
2498,2016-03-01,73.1748321533
2499,2016-03-01,72.2156509399
2500,2016-03-01,33.0558799744
2501,2016-03-01,41.7078514099
2502,2016-03-01,158.762948608
2503,2016-03-01,57.4011329651
2504,2016-03-01,62.0752067566
2505,2016-03-01,88.1993545533
2506,2016-03-01,30.7521324157
2507,2016-03-01,41.3655540467
2508,2016-03-01,55.2075584412
2509,2016-03-01,66.2754699707
2510,2016-03-01,54.9159233093
2511,2016-03-01,48.4868888855
2512,2016-03-01,81.6260574341
2513,2016-03-01,33.7006309509
2514,2016-03-01,97.9032745361
2515,2016-03-01,210.736834717
2516,2016-03-01,112.586431885
2517,2016-03-01,102.241752624
2518,2016-03-01,66.2633041382
2519,2016-03-01,75.6956497192
2520,2016-03-01,705.19128418
2521,2016-03-01,129.100827026
2522,2016-03-01,456.403399659
2523,2016-03-01,219.421841431
2524,2016-03-01,58.2320175171
2525,2016-03-01,450.615435791
2526,2016-03-01,169.04402771
2527,2016-03-01,76.6564559936
2528,2016-03-01,812.794250488
2529,2016-03-01,129.808544922
2530,2016-03-01,84.1491546631
2531,2016-03-01,158.215289307
2532,2016-03-01,175.261453247
2533,2016-03-01,198.082891846
2534,2016-03-01,247.868667602
2535,2016-03-01,340.34887085
2536,2016-03-01,1174.10454101
2537,2016-03-01,37.8545852661
2538,2016-03-01,89.9206069946
2539,2016-03-01,139.775347901
2540,2016-03-01,195.089468384
2541,2016-03-01,61.8300300598
2542,2016-03-01,480.552307129
2543,2016-03-01,557.053308106
2544,2016-03-01,42.7578598023
2545,2016-03-01,41.4691688538
2546,2016-03-01,69.4037475586
2547,2016-03-01,323.533050537
2548,2016-03-01,454.272045899
2549,2016-03-01,69.5974014282
2550,2016-03-01,112.879496765
2551,2016-03-01,74.2040634155
2552,2016-03-01,78.8727401733
2553,2016-03-01,67.56144104
2554,2016-03-01,92.5325531006
2555,2016-03-01,129.043273925
2556,2016-03-01,-9.64237747193
2557,2016-03-01,162.558963013
2558,2016-03-01,135.507009887
2559,2016-03-01,354.923474121
2560,2016-03-01,210.177426147
2561,2016-03-01,132.912672424
2562,2016-03-01,106.952069092
2563,2016-03-01,129.358679199
2564,2016-03-01,138.740649414
2565,2016-03-01,90.2406509399
2566,2016-03-01,139.762878418
2567,2016-03-01,181.738696289
2568,2016-03-01,140.718701172
2569,2016-03-01,112.515792846
2570,2016-03-01,214.801165772
2571,2016-03-01,351.214068603
2572,2016-03-01,50.4918159485
2573,2016-03-01,39.8119270325
2574,2016-03-01,97.980632019
2575,2016-03-01,97.1521026611
2576,2016-03-01,251.365386963
2577,2016-03-01,142.086767578
2578,2016-03-01,71.4285522461
2579,2016-03-01,186.628512573
2580,2016-03-01,113.427717591
2581,2016-03-01,61.9670562744
2582,2016-03-01,124.53444519
2583,2016-03-01,68.6451705933
2584,2016-03-01,233.507073975
2585,2016-03-01,148.535095215
2586,2016-03-01,344.596191406
2587,2016-03-01,179.095422363
2588,2016-03-01,166.274493409
2589,2016-03-01,163.436746216
2590,2016-03-01,90.4423126221
2591,2016-03-01,48.6810089111
2592,2016-03-01,176.392626953
2593,2016-03-01,70.507119751
2594,2016-03-01,88.3981918336
2595,2016-03-01,41.8361915589
2596,2016-03-01,479.380773926
2597,2016-03-01,36.3658096313
2598,2016-03-01,51.9365097046
2599,2016-03-01,126.919097901
2600,2016-03-01,542.68548584
2601,2016-03-01,101.557725525
2602,2016-03-01,43.653250122
2603,2016-03-01,125.237698364
2604,2016-03-01,494.736102295
2605,2016-03-01,29.7716384887
2606,2016-03-01,517.491101074
2607,2016-03-01,106.168757629
2608,2016-03-01,583.826635742
2609,2016-03-01,131.964547729
2610,2016-03-01,64.3186706543
2611,2016-03-01,30.4270187378
2612,2016-03-01,68.9285743713
2613,2016-03-01,47.7130905152
2614,2016-03-01,25.3911754608
2615,2016-03-01,142.736868287
2616,2016-03-01,37.9239967346
2617,2016-03-01,109.41822052
2618,2016-03-01,139.776177978
2619,2016-03-01,137.383581543
2620,2016-03-01,65.9162322998
2621,2016-03-01,501.419476318
2622,2016-03-01,98.8960037232
2623,2016-03-01,438.728668213
2624,2016-03-01,442.56071167
2625,2016-03-01,79.9887390136
2626,2016-03-01,294.118981934
2627,2016-03-01,70.8044494629
2628,2016-03-01,346.98013916
2629,2016-03-01,438.885552979
2630,2016-03-01,529.703259277
2631,2016-03-01,112.473396302
2632,2016-03-01,100.468090821
2633,2016-03-01,127.492811585
2634,2016-03-01,140.263180542
2635,2016-03-01,157.872216797
2636,2016-03-01,83.0700698853
2637,2016-03-01,187.883978271
2638,2016-03-01,184.594781494
2639,2016-03-01,90.1550506592
2640,2016-03-01,224.517208863
2641,2016-03-01,51.3468223572
2642,2016-03-01,21.600812912
2643,2016-03-01,34.1859481812
2644,2016-03-01,70.8511489868
2645,2016-03-01,50.3975341797
2646,2016-03-01,62.5802322388
2647,2016-03-01,57.9665390014
2648,2016-03-01,104.967883301
2649,2016-03-01,240.613571167
2650,2016-03-01,50.4195274353
2651,2016-03-01,127.402194213
2652,2016-03-01,153.340991211
2653,2016-03-01,85.5031967163
2654,2016-03-01,44.1785247803
2655,2016-03-01,24.2791229248
2656,2016-03-01,50.0238632202
2657,2016-03-01,20.8601840973
2658,2016-03-01,197.814346313
2659,2016-03-01,45.2273956299
2660,2016-03-01,48.6850524902
2661,2016-03-01,60.9131004334
2662,2016-03-01,85.9067901611
2663,2016-03-01,151.54336853
2664,2016-03-01,62.1662750244
2665,2016-03-01,27.7471752167
2666,2016-03-01,75.5679321289
2667,2016-03-01,29.8122024536
2668,2016-03-01,81.8119995117
2669,2016-03-01,30.1044052124
2670,2016-03-01,69.8620025634
2671,2016-03-01,69.7105514526
2672,2016-03-01,114.104125976
2673,2016-03-01,241.431161499
2674,2016-03-01,77.7125595093
2675,2016-03-01,183.000180054
2676,2016-03-01,155.282626343
2677,2016-03-01,115.229077148
2678,2016-03-01,144.098623657
2679,2016-03-01,147.724765015
2680,2016-03-01,110.179393005
2681,2016-03-01,56.3885917664
2682,2016-03-01,102.327494812
2683,2016-03-01,46.720967102
2684,2016-03-01,221.531039429
2685,2016-03-01,283.827832032
2686,2016-03-01,240.341802979
2687,2016-03-01,89.4629959106
2688,2016-03-01,61.6803405762
2689,2016-03-01,93.3362884521
2690,2016-03-01,53.2592178345
2691,2016-03-01,105.923600769
2692,2016-03-01,70.227458191
2693,2016-03-01,173.840222168
2694,2016-03-01,119.269866943
2695,2016-03-01,86.8824584961
2696,2016-03-01,154.89631958
2697,2016-03-01,494.854797363
2698,2016-03-01,785.972070313
2699,2016-03-01,154.747994995
2700,2016-03-01,137.244168091
2701,2016-03-01,693.028625488
2702,2016-03-01,84.3086791992
2703,2016-03-01,172.232174682
2704,2016-03-01,397.94185791
2705,2016-03-01,133.126687622
2706,2016-03-01,330.881665039
2707,2016-03-01,352.413464356
2708,2016-03-01,139.156199646
2709,2016-03-01,324.046368408
2710,2016-03-01,124.471246338
2711,2016-03-01,675.240710449
2712,2016-03-01,478.266186524
2713,2016-03-01,123.723539734
2714,2016-03-01,99.4824951168
2715,2016-03-01,116.012315368
2716,2016-03-01,148.92828064
2717,2016-03-01,97.3084487915
2718,2016-03-01,426.087536621
2719,2016-03-01,152.013137817
2720,2016-03-01,166.243487549
2721,2016-03-01,182.324728394
2722,2016-03-01,432.933123779
2723,2016-03-01,54.5943443298
2724,2016-03-01,178.691223144
2725,2016-03-01,91.9259002686
2726,2016-03-01,247.814035034
2727,2016-03-01,132.781646728
2728,2016-03-01,62.2464385986
2729,2016-03-01,209.701815796
2730,2016-03-01,113.110699463
2731,2016-03-01,75.5236679077
2732,2016-03-01,108.137434387
2733,2016-03-01,184.426940918
2734,2016-03-01,1269.94582519
2735,2016-03-01,81.9014022827
2736,2016-03-01,34.8503143311
2737,2016-03-01,29.2736488343
2738,2016-03-01,45.3872177124
2739,2016-03-01,124.0254776
2740,2016-03-01,136.411676026
2741,2016-03-01,125.136291504
2742,2016-03-01,42.8955322266
2743,2016-03-01,49.4841041565
2744,2016-03-01,84.2697616577
2745,2016-03-01,55.4429496765
2746,2016-03-01,53.8779380799
2747,2016-03-01,35.3329795837
2748,2016-03-01,51.6427749634
2749,2016-03-01,29.0222049713
2750,2016-03-01,56.2741775513
2751,2016-03-01,60.1355743408
2752,2016-03-01,50.7584243775
2753,2016-03-01,44.6324417114
2754,2016-03-01,160.612585449
2755,2016-03-01,102.485676575
2756,2016-03-01,110.789009094
2757,2016-03-01,57.6046440124
2758,2016-03-01,75.2008743286
2759,2016-03-01,226.731970215
2760,2016-03-01,26.6603462219
2761,2016-03-01,58.1209129333
2762,2016-03-01,62.0953094482
2763,2016-03-01,61.9323150635
2764,2016-03-01,90.0703964233
2765,2016-03-01,80.7069763183
2766,2016-03-01,78.1637054444
2767,2016-03-01,56.9403686524
2768,2016-03-01,51.591028595
2769,2016-03-01,37.0159988404
2770,2016-03-01,60.8322807312
2771,2016-03-01,307.70994873
2772,2016-03-01,133.591906738
2773,2016-03-01,28.9606079101
2774,2016-03-01,75.0062667847
2775,2016-03-01,191.206011963
2776,2016-03-01,103.734277343
2777,2016-03-01,66.3756454468
2778,2016-03-01,76.4229446411
2779,2016-03-01,321.572192383
2780,2016-03-01,231.619567871
2781,2016-03-01,113.339169312
2782,2016-03-01,56.7424827575
2783,2016-03-01,20.7702091217
2784,2016-03-01,80.3449050903
2785,2016-03-01,136.59538269
2786,2016-03-01,205.272665405
2787,2016-03-01,32.7439151764
2788,2016-03-01,80.683227539
2789,2016-03-01,35.9430526734
2790,2016-03-01,51.7042381286
2791,2016-03-01,27.762412262
2792,2016-03-01,33.8567234039
2793,2016-03-01,50.3759811402
2794,2016-03-01,26.1781150818
2795,2016-03-01,101.987129211
2796,2016-03-01,80.997164917
2797,2016-03-01,149.505307007
2798,2016-03-01,56.542010498
2799,2016-03-01,57.9821403504
2800,2016-03-01,170.955014038
2801,2016-03-01,25.3708030701
2802,2016-03-01,66.2994056701
2803,2016-03-01,55.1167861939
2804,2016-03-01,103.975366211
2805,2016-03-01,57.0163398743
2806,2016-03-01,93.6928085327
2807,2016-03-01,46.1391700744
2808,2016-03-01,54.3661857605
2809,2016-03-01,32.1634506225
2810,2016-03-01,95.1698303223
2811,2016-03-01,38.1391342163
2812,2016-03-01,124.163369751
2813,2016-03-01,28.2444736481
2814,2016-03-01,38.6653190613
2815,2016-03-01,34.5946060181
2816,2016-03-01,23.4359432221
2817,2016-03-01,21.7712024688
2818,2016-03-01,49.1312507629
2819,2016-03-01,19.6476551056
2820,2016-03-01,16.1793521881
2821,2016-03-01,22.1029758454
2822,2016-03-01,22.2915313721
2823,2016-03-01,34.6217407227
2824,2016-03-01,19.7835025787
2825,2016-03-01,18.8492706299
2826,2016-03-01,20.7683216095
2827,2016-03-01,89.1841323852
2828,2016-03-01,42.6513198853
2829,2016-03-01,38.5772628784
2830,2016-03-01,30.3946300507
2831,2016-03-01,83.846182251
2832,2016-03-01,43.2809555054
2833,2016-03-01,39.5057991028
2834,2016-03-01,157.462512207
2835,2016-03-01,60.4119644165
2836,2016-03-01,599.733862304
2837,2016-03-01,110.974923706
2838,2016-03-01,509.128686524
2839,2016-03-01,66.0015884399
2840,2016-03-01,209.371603394
2841,2016-03-01,39.0414497376
2842,2016-03-01,658.019543457
2843,2016-03-01,140.241244507
2844,2016-03-01,116.250129699
2845,2016-03-01,86.3602905273
2846,2016-03-01,84.2231445312
2847,2016-03-01,92.5171646118
2848,2016-03-01,67.3080444336
2849,2016-03-01,31.6981781006
2850,2016-03-01,31.7906536102
2851,2016-03-01,28.9188159943
2852,2016-03-01,76.8922592163
2853,2016-03-01,64.9076568603
2854,2016-03-01,124.314814758
2855,2016-03-01,185.701785278
2856,2016-03-01,891.470458985
2857,2016-03-01,27.1895748139
2858,2016-03-01,46.211340332
2859,2016-03-01,329.634735108
2860,2016-03-01,58.8262535095
2861,2016-03-01,57.6730201722
2862,2016-03-01,116.877650452
2863,2016-03-01,166.645523071
2864,2016-03-01,92.4960998535
2865,2016-03-01,139.928762817
2866,2016-03-01,163.672463989
2867,2016-03-01,459.976721191
2868,2016-03-01,27.9254695892
2869,2016-03-01,117.00309906
2870,2016-03-01,38.7740486145
2871,2016-03-01,36.5833312988
2872,2016-03-01,105.249183655
2873,2016-03-01,80.9532836914
2874,2016-03-01,176.60307312
2875,2016-03-01,404.338635254
2876,2016-03-01,100.855839539
2877,2016-03-01,595.115637207
2878,2016-03-01,32.7953258515
2879,2016-03-01,69.6775909424
2880,2016-03-01,61.7891571045
2881,2016-03-01,201.703244018
2882,2016-03-01,161.959564209
2883,2016-03-01,97.3729232788
2884,2016-03-01,45.2936706543
2885,2016-03-01,169.496182251
2886,2016-03-01,75.0586929322
2887,2016-03-01,343.448913574
2888,2016-03-01,86.0452941894
2889,2016-03-01,119.886540222
2890,2016-03-01,105.932228089
2891,2016-03-01,207.221420288
2892,2016-03-01,46.1591423035
2893,2016-03-01,45.8017219544
2894,2016-03-01,64.4745925904
2895,2016-03-01,58.0434516906
2896,2016-03-01,80.7289993286
2897,2016-03-01,44.6524757386
2898,2016-03-01,50.8988555908
2899,2016-03-01,54.1725410461
2900,2016-03-01,129.74822998
2901,2016-03-01,38.6144454956
2902,2016-03-01,114.236781311
2903,2016-03-01,70.3658294678
2904,2016-03-01,127.832568359
2905,2016-03-01,95.4149078369
2906,2016-03-01,122.847888184
2907,2016-03-01,67.7524414062
2908,2016-03-01,57.298651123
2909,2016-03-01,62.8118972779
2910,2016-03-01,226.050885009
2911,2016-03-01,202.046109009
2912,2016-03-01,38.7454360962
2913,2016-03-01,48.8925422669
2914,2016-03-01,133.11534729
2915,2016-03-01,47.7512527466
2916,2016-03-01,49.0102851868
2917,2016-03-01,56.2124031067
2918,2016-03-01,79.0114807129
2919,2016-03-01,63.1289077759
2920,2016-03-01,77.1742172242
2921,2016-03-01,102.472184754
2922,2016-03-01,122.145042419
2923,2016-03-01,80.932647705
2924,2016-03-01,68.8669692993
2925,2016-03-01,80.9507415771
2926,2016-03-01,82.7005599975
2927,2016-03-01,114.00789032
2928,2016-03-01,62.7037078858
2929,2016-03-01,438.080352783
2930,2016-03-01,129.791769409
2931,2016-03-01,50.6442276001
2932,2016-03-01,217.113833618
2933,2016-03-01,32.8038131714
2934,2016-03-01,202.74690857
2935,2016-03-01,148.342016602
2936,2016-03-01,197.833770752
2937,2016-03-01,104.837112427
2938,2016-03-01,136.843948364
2939,2016-03-01,284.994976807
2940,2016-03-01,73.4303115845
2941,2016-03-01,70.4637939453
2942,2016-03-01,191.769561768
2943,2016-03-01,151.605218506
2944,2016-03-01,145.369625855
2945,2016-03-01,50.731577301
2946,2016-03-01,71.7388320923
2947,2016-03-01,83.8038040161
2948,2016-03-01,236.529528808
2949,2016-03-01,66.5272903443
2950,2016-03-01,108.516426086
2951,2016-03-01,194.27545166
2952,2016-03-01,228.680682373
2953,2016-03-01,138.31991272
2954,2016-03-01,150.340838623
2955,2016-03-01,161.591748047
2956,2016-03-01,89.3272315979
2957,2016-03-01,141.893243408
2958,2016-03-01,263.37107544
